COM;Pot_Cont;Escalao;ORD;COD_Proposta;Contagem;TF;TV|TVFV|TVP;TVV|TVC;TVVz;TFGN;TVGN
PORTULOGOS;41,4;;;PORTULOGOS_02;3;1,88469452054795;0,389084672307697;0,180443334523692;0,147586514048461;;
REPSOL;;;;REPSOL_86;;0;;;;;
REPSOL;;;;REPSOL_87;;0;;;;;
REPSOL;1,15;1;;REPSOL_01;1;0,2329;0,1539615;;;0,1746;0,08687525
REPSOL;2,3;2;;REPSOL_01;1;0,2858;0,1539615;;;0,2087;0,08372441
REPSOL;3,45;3;;REPSOL_01;1;0,3387;0,1539615;;;0,2627;0,08222368
REPSOL;4,6;4;;REPSOL_01;1;0,3916;0,1539615;;;0,3164;0,08200654
REPSOL;5,75;;;REPSOL_01;1;0,4445;0,1539615;;;;
REPSOL;6,9;;;REPSOL_01;1;0,4974;0,1539615;;;;
REPSOL;10,35;;;REPSOL_01;1;0,7161;0,1539615;;;;
REPSOL;13,8;;;REPSOL_01;1;0,8748;0,1539615;;;;
REPSOL;17,25;;;REPSOL_01;1;1,0335;0,1539615;;;;
REPSOL;20,7;;;REPSOL_01;1;1,1922;0,1539615;;;;
REPSOL;1,15;1;;REPSOL_02;1;0,2329;0,1539615;;;0,1746;0,08687525
REPSOL;2,3;2;;REPSOL_02;1;0,2858;0,1539615;;;0,2087;0,08372441
REPSOL;3,45;3;;REPSOL_02;1;0,3387;0,1539615;;;0,2627;0,08222368
REPSOL;4,6;4;;REPSOL_02;1;0,3916;0,1539615;;;0,3164;0,08200654
REPSOL;5,75;;;REPSOL_02;1;0,4445;0,1539615;;;;
REPSOL;6,9;;;REPSOL_02;1;0,4974;0,1539615;;;;
REPSOL;10,35;;;REPSOL_02;1;0,7161;0,1539615;;;;
REPSOL;13,8;;;REPSOL_02;1;0,8748;0,1539615;;;;
REPSOL;17,25;;;REPSOL_02;1;1,0335;0,1539615;;;;
REPSOL;20,7;;;REPSOL_02;1;1,1922;0,1539615;;;;
REPSOL;1,15;1;;REPSOL_03;1;0,2329;0,1859535;;;0,1746;0,10492725
REPSOL;2,3;2;;REPSOL_03;1;0,2858;0,1859535;;;0,2087;0,10112169
REPSOL;3,45;3;;REPSOL_03;1;0,3387;0,1859535;;;0,2627;0,09930912
REPSOL;4,6;4;;REPSOL_03;1;0,3916;0,1859535;;;0,3164;0,09904686
REPSOL;5,75;;;REPSOL_03;1;0,4445;0,1859535;;;;
REPSOL;6,9;;;REPSOL_03;1;0,4974;0,1859535;;;;
REPSOL;10,35;;;REPSOL_03;1;0,7161;0,1859535;;;;
REPSOL;13,8;;;REPSOL_03;1;0,8748;0,1859535;;;;
REPSOL;17,25;;;REPSOL_03;1;1,0335;0,1859535;;;;
REPSOL;20,7;;;REPSOL_03;1;1,1922;0,1859535;;;;
REPSOL;1,15;1;;REPSOL_04;1;0,2329;0,1899525;;;0,1746;0,10718375
REPSOL;2,3;2;;REPSOL_04;1;0,2858;0,1899525;;;0,2087;0,10329635
REPSOL;3,45;3;;REPSOL_04;1;0,3387;0,1899525;;;0,2627;0,1014448
REPSOL;4,6;4;;REPSOL_04;1;0,3916;0,1899525;;;0,3164;0,1011769
REPSOL;5,75;;;REPSOL_04;1;0,4445;0,1899525;;;;
REPSOL;6,9;;;REPSOL_04;1;0,4974;0,1899525;;;;
REPSOL;10,35;;;REPSOL_04;1;0,7161;0,1899525;;;;
REPSOL;13,8;;;REPSOL_04;1;0,8748;0,1899525;;;;
REPSOL;17,25;;;REPSOL_04;1;1,0335;0,1899525;;;;
REPSOL;20,7;;;REPSOL_04;1;1,1922;0,1899525;;;;
REPSOL;1,15;1;;REPSOL_05;1;0,2329;0,1579605;;;0,1746;0,08913175
REPSOL;2,3;2;;REPSOL_05;1;0,2858;0,1579605;;;0,2087;0,08589907
REPSOL;3,45;3;;REPSOL_05;1;0,3387;0,1579605;;;0,2627;0,08435936
REPSOL;4,6;4;;REPSOL_05;1;0,3916;0,1579605;;;0,3164;0,08413658
REPSOL;5,75;;;REPSOL_05;1;0,4445;0,1579605;;;;
REPSOL;6,9;;;REPSOL_05;1;0,4974;0,1579605;;;;
REPSOL;10,35;;;REPSOL_05;1;0,7161;0,1579605;;;;
REPSOL;13,8;;;REPSOL_05;1;0,8748;0,1579605;;;;
REPSOL;17,25;;;REPSOL_05;1;1,0335;0,1579605;;;;
REPSOL;20,7;;;REPSOL_05;1;1,1922;0,1579605;;;;
REPSOL;1,15;1;;REPSOL_06;1;0,2329;0,1579605;;;0,1746;0,08913175
REPSOL;2,3;2;;REPSOL_06;1;0,2858;0,1579605;;;0,2087;0,08589907
REPSOL;3,45;3;;REPSOL_06;1;0,3387;0,1579605;;;0,2627;0,08435936
REPSOL;4,6;4;;REPSOL_06;1;0,3916;0,1579605;;;0,3164;0,08413658
REPSOL;5,75;;;REPSOL_06;1;0,4445;0,1579605;;;;
REPSOL;6,9;;;REPSOL_06;1;0,4974;0,1579605;;;;
REPSOL;10,35;;;REPSOL_06;1;0,7161;0,1579605;;;;
REPSOL;13,8;;;REPSOL_06;1;0,8748;0,1579605;;;;
REPSOL;17,25;;;REPSOL_06;1;1,0335;0,1579605;;;;
REPSOL;20,7;;;REPSOL_06;1;1,1922;0,1579605;;;;
REPSOL;1,15;1;;REPSOL_07;1;0,2329;0,1539615;;;0,1746;0,08687525
REPSOL;2,3;2;;REPSOL_07;1;0,2858;0,1539615;;;0,2087;0,08372441
REPSOL;3,45;3;;REPSOL_07;1;0,3387;0,1539615;;;0,2627;0,08222368
REPSOL;4,6;4;;REPSOL_07;1;0,3916;0,1539615;;;0,3164;0,08200654
REPSOL;5,75;;;REPSOL_07;1;0,4445;0,1539615;;;;
REPSOL;6,9;;;REPSOL_07;1;0,4974;0,1539615;;;;
REPSOL;10,35;;;REPSOL_07;1;0,7161;0,1539615;;;;
REPSOL;13,8;;;REPSOL_07;1;0,8748;0,1539615;;;;
REPSOL;17,25;;;REPSOL_07;1;1,0335;0,1539615;;;;
REPSOL;20,7;;;REPSOL_07;1;1,1922;0,1539615;;;;
REPSOL;1,15;1;;REPSOL_08;1;0,2329;0,1579605;;;0,1746;0,08913175
REPSOL;2,3;2;;REPSOL_08;1;0,2858;0,1579605;;;0,2087;0,08589907
REPSOL;3,45;3;;REPSOL_08;1;0,3387;0,1579605;;;0,2627;0,08435936
REPSOL;4,6;4;;REPSOL_08;1;0,3916;0,1579605;;;0,3164;0,08413658
REPSOL;5,75;;;REPSOL_08;1;0,4445;0,1579605;;;;
REPSOL;6,9;;;REPSOL_08;1;0,4974;0,1579605;;;;
REPSOL;10,35;;;REPSOL_08;1;0,7161;0,1579605;;;;
REPSOL;13,8;;;REPSOL_08;1;0,8748;0,1579605;;;;
REPSOL;17,25;;;REPSOL_08;1;1,0335;0,1579605;;;;
REPSOL;20,7;;;REPSOL_08;1;1,1922;0,1579605;;;;
REPSOL;1,15;1;;REPSOL_09;1;0,2329;0,177455625;;;0,1746;0,1001321875
REPSOL;2,3;2;;REPSOL_09;1;0,2858;0,177455625;;;0,2087;0,0965005375
REPSOL;3,45;3;;REPSOL_09;1;0,3387;0,177455625;;;0,2627;0,0947708
REPSOL;4,6;4;;REPSOL_09;1;0,3916;0,177455625;;;0,3164;0,094520525
REPSOL;5,75;;;REPSOL_09;1;0,4445;0,177455625;;;;
REPSOL;6,9;;;REPSOL_09;1;0,4974;0,177455625;;;;
REPSOL;10,35;;;REPSOL_09;1;0,7161;0,177455625;;;;
REPSOL;13,8;;;REPSOL_09;1;0,8748;0,177455625;;;;
REPSOL;17,25;;;REPSOL_09;1;1,0335;0,177455625;;;;
REPSOL;20,7;;;REPSOL_09;1;1,1922;0,177455625;;;;
REPSOL;1,15;1;;REPSOL_10;1;0,2329;0,177455625;;;0,1746;0,1001321875
REPSOL;2,3;2;;REPSOL_10;1;0,2858;0,177455625;;;0,2087;0,0965005375
REPSOL;3,45;3;;REPSOL_10;1;0,3387;0,177455625;;;0,2627;0,0947708
REPSOL;4,6;4;;REPSOL_10;1;0,3916;0,177455625;;;0,3164;0,094520525
REPSOL;5,75;;;REPSOL_10;1;0,4445;0,177455625;;;;
REPSOL;6,9;;;REPSOL_10;1;0,4974;0,177455625;;;;
REPSOL;10,35;;;REPSOL_10;1;0,7161;0,177455625;;;;
REPSOL;13,8;;;REPSOL_10;1;0,8748;0,177455625;;;;
REPSOL;17,25;;;REPSOL_10;1;1,0335;0,177455625;;;;
REPSOL;20,7;;;REPSOL_10;1;1,1922;0,177455625;;;;
REPSOL;1,15;1;;REPSOL_100;1;0,2329;0,173456625;;;;
REPSOL;2,3;2;;REPSOL_100;1;0,2858;0,173456625;;;;
REPSOL;3,45;3;;REPSOL_100;1;0,3387;0,173456625;;;;
REPSOL;4,6;4;;REPSOL_100;1;0,3916;0,173456625;;;;
REPSOL;5,75;;;REPSOL_100;1;0,4445;0,173456625;;;;
REPSOL;6,9;;;REPSOL_100;1;0,4974;0,173456625;;;;
REPSOL;10,35;;;REPSOL_100;1;0,7161;0,173456625;;;;
REPSOL;13,8;;;REPSOL_100;1;0,8748;0,173456625;;;;
REPSOL;17,25;;;REPSOL_100;1;1,0335;0,173456625;;;;
REPSOL;20,7;;;REPSOL_100;1;1,1922;0,173456625;;;;
REPSOL;1,15;1;;REPSOL_101;1;0,2329;0,161459625;;;;
REPSOL;2,3;2;;REPSOL_101;1;0,2858;0,161459625;;;;
REPSOL;3,45;3;;REPSOL_101;1;0,3387;0,161459625;;;;
REPSOL;4,6;4;;REPSOL_101;1;0,3916;0,161459625;;;;
REPSOL;5,75;;;REPSOL_101;1;0,4445;0,161459625;;;;
REPSOL;6,9;;;REPSOL_101;1;0,4974;0,161459625;;;;
REPSOL;10,35;;;REPSOL_101;1;0,7161;0,161459625;;;;
REPSOL;13,8;;;REPSOL_101;1;0,8748;0,161459625;;;;
REPSOL;17,25;;;REPSOL_101;1;1,0335;0,161459625;;;;
REPSOL;20,7;;;REPSOL_101;1;1,1922;0,161459625;;;;
REPSOL;1,15;1;;REPSOL_102;1;0,2329;0,167458125;;;;
REPSOL;2,3;2;;REPSOL_102;1;0,2858;0,167458125;;;;
REPSOL;3,45;3;;REPSOL_102;1;0,3387;0,167458125;;;;
REPSOL;4,6;4;;REPSOL_102;1;0,3916;0,167458125;;;;
REPSOL;5,75;;;REPSOL_102;1;0,4445;0,167458125;;;;
REPSOL;6,9;;;REPSOL_102;1;0,4974;0,167458125;;;;
REPSOL;10,35;;;REPSOL_102;1;0,7161;0,167458125;;;;
REPSOL;13,8;;;REPSOL_102;1;0,8748;0,167458125;;;;
REPSOL;17,25;;;REPSOL_102;1;1,0335;0,167458125;;;;
REPSOL;20,7;;;REPSOL_102;1;1,1922;0,167458125;;;;
REPSOL;1,15;1;;REPSOL_103;1;0,2329;0,187453125;;;;
REPSOL;2,3;2;;REPSOL_103;1;0,2858;0,187453125;;;;
REPSOL;3,45;3;;REPSOL_103;1;0,3387;0,187453125;;;;
REPSOL;4,6;4;;REPSOL_103;1;0,3916;0,187453125;;;;
REPSOL;5,75;;;REPSOL_103;1;0,4445;0,187453125;;;;
REPSOL;6,9;;;REPSOL_103;1;0,4974;0,187453125;;;;
REPSOL;10,35;;;REPSOL_103;1;0,7161;0,187453125;;;;
REPSOL;13,8;;;REPSOL_103;1;0,8748;0,187453125;;;;
REPSOL;17,25;;;REPSOL_103;1;1,0335;0,187453125;;;;
REPSOL;20,7;;;REPSOL_103;1;1,1922;0,187453125;;;;
REPSOL;1,15;1;;REPSOL_104;1;0,2329;0,1859535;;;;
REPSOL;2,3;2;;REPSOL_104;1;0,2858;0,1859535;;;;
REPSOL;3,45;3;;REPSOL_104;1;0,3387;0,1859535;;;;
REPSOL;4,6;4;;REPSOL_104;1;0,3916;0,1859535;;;;
REPSOL;5,75;;;REPSOL_104;1;0,4445;0,1859535;;;;
REPSOL;6,9;;;REPSOL_104;1;0,4974;0,1859535;;;;
REPSOL;10,35;;;REPSOL_104;1;0,7161;0,1859535;;;;
REPSOL;13,8;;;REPSOL_104;1;0,8748;0,1859535;;;;
REPSOL;17,25;;;REPSOL_104;1;1,0335;0,1859535;;;;
REPSOL;20,7;;;REPSOL_104;1;1,1922;0,1859535;;;;
REPSOL;1,15;1;;REPSOL_105;1;0,2329;0,177455625;;;;
REPSOL;2,3;2;;REPSOL_105;1;0,2858;0,177455625;;;;
REPSOL;3,45;3;;REPSOL_105;1;0,3387;0,177455625;;;;
REPSOL;4,6;4;;REPSOL_105;1;0,3916;0,177455625;;;;
REPSOL;5,75;;;REPSOL_105;1;0,4445;0,177455625;;;;
REPSOL;6,9;;;REPSOL_105;1;0,4974;0,177455625;;;;
REPSOL;10,35;;;REPSOL_105;1;0,7161;0,177455625;;;;
REPSOL;13,8;;;REPSOL_105;1;0,8748;0,177455625;;;;
REPSOL;17,25;;;REPSOL_105;1;1,0335;0,177455625;;;;
REPSOL;20,7;;;REPSOL_105;1;1,1922;0,177455625;;;;
REPSOL;1,15;1;;REPSOL_106;1;0,2329;0,183454125;;;;
REPSOL;2,3;2;;REPSOL_106;1;0,2858;0,183454125;;;;
REPSOL;3,45;3;;REPSOL_106;1;0,3387;0,183454125;;;;
REPSOL;4,6;4;;REPSOL_106;1;0,3916;0,183454125;;;;
REPSOL;5,75;;;REPSOL_106;1;0,4445;0,183454125;;;;
REPSOL;6,9;;;REPSOL_106;1;0,4974;0,183454125;;;;
REPSOL;10,35;;;REPSOL_106;1;0,7161;0,183454125;;;;
REPSOL;13,8;;;REPSOL_106;1;0,8748;0,183454125;;;;
REPSOL;17,25;;;REPSOL_106;1;1,0335;0,183454125;;;;
REPSOL;20,7;;;REPSOL_106;1;1,1922;0,183454125;;;;
REPSOL;1,15;1;;REPSOL_107;1;0,2329;0,175956;;;0,1746;0,099286
REPSOL;2,3;2;;REPSOL_107;1;0,2858;0,175956;;;0,2087;0,09568504
REPSOL;3,45;3;;REPSOL_107;1;0,3387;0,175956;;;0,2627;0,09396992
REPSOL;4,6;4;;REPSOL_107;1;0,3916;0,175956;;;0,3164;0,09372176
REPSOL;5,75;;;REPSOL_107;1;0,4445;0,175956;;;;
REPSOL;6,9;;;REPSOL_107;1;0,4974;0,175956;;;;
REPSOL;10,35;;;REPSOL_107;1;0,7161;0,175956;;;;
REPSOL;13,8;;;REPSOL_107;1;0,8748;0,175956;;;;
REPSOL;17,25;;;REPSOL_107;1;1,0335;0,175956;;;;
REPSOL;20,7;;;REPSOL_107;1;1,1922;0,175956;;;;
REPSOL;1,15;1;;REPSOL_108;1;0,2329;0,179955;;;0,1746;0,1015425
REPSOL;2,3;2;;REPSOL_108;1;0,2858;0,179955;;;0,2087;0,0978597
REPSOL;3,45;3;;REPSOL_108;1;0,3387;0,179955;;;0,2627;0,0961056
REPSOL;4,6;4;;REPSOL_108;1;0,3916;0,179955;;;0,3164;0,0958518
REPSOL;5,75;;;REPSOL_108;1;0,4445;0,179955;;;;
REPSOL;6,9;;;REPSOL_108;1;0,4974;0,179955;;;;
REPSOL;10,35;;;REPSOL_108;1;0,7161;0,179955;;;;
REPSOL;13,8;;;REPSOL_108;1;0,8748;0,179955;;;;
REPSOL;17,25;;;REPSOL_108;1;1,0335;0,179955;;;;
REPSOL;20,7;;;REPSOL_108;1;1,1922;0,179955;;;;
REPSOL;1,15;1;;REPSOL_109;1;0,2329;0,175956;;;0,1746;0,099286
REPSOL;2,3;2;;REPSOL_109;1;0,2858;0,175956;;;0,2087;0,09568504
REPSOL;3,45;3;;REPSOL_109;1;0,3387;0,175956;;;0,2627;0,09396992
REPSOL;4,6;4;;REPSOL_109;1;0,3916;0,175956;;;0,3164;0,09372176
REPSOL;5,75;;;REPSOL_109;1;0,4445;0,175956;;;;
REPSOL;6,9;;;REPSOL_109;1;0,4974;0,175956;;;;
REPSOL;10,35;;;REPSOL_109;1;0,7161;0,175956;;;;
REPSOL;13,8;;;REPSOL_109;1;0,8748;0,175956;;;;
REPSOL;17,25;;;REPSOL_109;1;1,0335;0,175956;;;;
REPSOL;20,7;;;REPSOL_109;1;1,1922;0,175956;;;;
REPSOL;1,15;1;;REPSOL_11;1;0,2329;0,173456625;;;0,1746;0,0978756875
REPSOL;2,3;2;;REPSOL_11;1;0,2858;0,173456625;;;0,2087;0,0943258775
REPSOL;3,45;3;;REPSOL_11;1;0,3387;0,173456625;;;0,2627;0,09263512
REPSOL;4,6;4;;REPSOL_11;1;0,3916;0,173456625;;;0,3164;0,092390485
REPSOL;5,75;;;REPSOL_11;1;0,4445;0,173456625;;;;
REPSOL;6,9;;;REPSOL_11;1;0,4974;0,173456625;;;;
REPSOL;10,35;;;REPSOL_11;1;0,7161;0,173456625;;;;
REPSOL;13,8;;;REPSOL_11;1;0,8748;0,173456625;;;;
REPSOL;17,25;;;REPSOL_11;1;1,0335;0,173456625;;;;
REPSOL;20,7;;;REPSOL_11;1;1,1922;0,173456625;;;;
REPSOL;1,15;1;;REPSOL_110;1;0,2329;0,175956;;;0,1746;0,099286
REPSOL;2,3;2;;REPSOL_110;1;0,2858;0,175956;;;0,2087;0,09568504
REPSOL;3,45;3;;REPSOL_110;1;0,3387;0,175956;;;0,2627;0,09396992
REPSOL;4,6;4;;REPSOL_110;1;0,3916;0,175956;;;0,3164;0,09372176
REPSOL;5,75;;;REPSOL_110;1;0,4445;0,175956;;;;
REPSOL;6,9;;;REPSOL_110;1;0,4974;0,175956;;;;
REPSOL;10,35;;;REPSOL_110;1;0,7161;0,175956;;;;
REPSOL;13,8;;;REPSOL_110;1;0,8748;0,175956;;;;
REPSOL;17,25;;;REPSOL_110;1;1,0335;0,175956;;;;
REPSOL;20,7;;;REPSOL_110;1;1,1922;0,175956;;;;
REPSOL;1,15;1;;REPSOL_111;1;0,2329;0,179955;;;0,1746;0,1015425
REPSOL;2,3;2;;REPSOL_111;1;0,2858;0,179955;;;0,2087;0,0978597
REPSOL;3,45;3;;REPSOL_111;1;0,3387;0,179955;;;0,2627;0,0961056
REPSOL;4,6;4;;REPSOL_111;1;0,3916;0,179955;;;0,3164;0,0958518
REPSOL;5,75;;;REPSOL_111;1;0,4445;0,179955;;;;
REPSOL;6,9;;;REPSOL_111;1;0,4974;0,179955;;;;
REPSOL;10,35;;;REPSOL_111;1;0,7161;0,179955;;;;
REPSOL;13,8;;;REPSOL_111;1;0,8748;0,179955;;;;
REPSOL;17,25;;;REPSOL_111;1;1,0335;0,179955;;;;
REPSOL;20,7;;;REPSOL_111;1;1,1922;0,179955;;;;
REPSOL;1,15;1;;REPSOL_112;1;0,2329;0,157460625;;;;
REPSOL;2,3;2;;REPSOL_112;1;0,2858;0,157460625;;;;
REPSOL;3,45;3;;REPSOL_112;1;0,3387;0,157460625;;;;
REPSOL;4,6;4;;REPSOL_112;1;0,3916;0,157460625;;;;
REPSOL;5,75;;;REPSOL_112;1;0,4445;0,157460625;;;;
REPSOL;6,9;;;REPSOL_112;1;0,4974;0,157460625;;;;
REPSOL;10,35;;;REPSOL_112;1;0,7161;0,157460625;;;;
REPSOL;13,8;;;REPSOL_112;1;0,8748;0,157460625;;;;
REPSOL;17,25;;;REPSOL_112;1;1,0335;0,157460625;;;;
REPSOL;20,7;;;REPSOL_112;1;1,1922;0,157460625;;;;
REPSOL;1,15;1;;REPSOL_113;1;0,2329;0,179955;;;0,1746;0,1015425
REPSOL;2,3;2;;REPSOL_113;1;0,2858;0,179955;;;0,2087;0,0978597
REPSOL;3,45;3;;REPSOL_113;1;0,3387;0,179955;;;0,2627;0,0961056
REPSOL;4,6;4;;REPSOL_113;1;0,3916;0,179955;;;0,3164;0,0958518
REPSOL;5,75;;;REPSOL_113;1;0,4445;0,179955;;;;
REPSOL;6,9;;;REPSOL_113;1;0,4974;0,179955;;;;
REPSOL;10,35;;;REPSOL_113;1;0,7161;0,179955;;;;
REPSOL;13,8;;;REPSOL_113;1;0,8748;0,179955;;;;
REPSOL;17,25;;;REPSOL_113;1;1,0335;0,179955;;;;
REPSOL;20,7;;;REPSOL_113;1;1,1922;0,179955;;;;
REPSOL;1,15;1;;REPSOL_114;1;0,2329;0,179955;;;0,1746;0,1015425
REPSOL;2,3;2;;REPSOL_114;1;0,2858;0,179955;;;0,2087;0,0978597
REPSOL;3,45;3;;REPSOL_114;1;0,3387;0,179955;;;0,2627;0,0961056
REPSOL;4,6;4;;REPSOL_114;1;0,3916;0,179955;;;0,3164;0,0958518
REPSOL;5,75;;;REPSOL_114;1;0,4445;0,179955;;;;
REPSOL;6,9;;;REPSOL_114;1;0,4974;0,179955;;;;
REPSOL;10,35;;;REPSOL_114;1;0,7161;0,179955;;;;
REPSOL;13,8;;;REPSOL_114;1;0,8748;0,179955;;;;
REPSOL;17,25;;;REPSOL_114;1;1,0335;0,179955;;;;
REPSOL;20,7;;;REPSOL_114;1;1,1922;0,179955;;;;
REPSOL;1,15;1;;REPSOL_115;1;0,2329;0,1739565;;;;
REPSOL;2,3;2;;REPSOL_115;1;0,2858;0,1739565;;;;
REPSOL;3,45;3;;REPSOL_115;1;0,3387;0,1739565;;;;
REPSOL;4,6;4;;REPSOL_115;1;0,3916;0,1739565;;;;
REPSOL;5,75;;;REPSOL_115;1;0,4445;0,1739565;;;;
REPSOL;6,9;;;REPSOL_115;1;0,4974;0,1739565;;;;
REPSOL;10,35;;;REPSOL_115;1;0,7161;0,1739565;;;;
REPSOL;13,8;;;REPSOL_115;1;0,8748;0,1739565;;;;
REPSOL;17,25;;;REPSOL_115;1;1,0335;0,1739565;;;;
REPSOL;20,7;;;REPSOL_115;1;1,1922;0,1739565;;;;
REPSOL;1,15;1;;REPSOL_116;1;0,2329;0,1739565;;;;
REPSOL;2,3;2;;REPSOL_116;1;0,2858;0,1739565;;;;
REPSOL;3,45;3;;REPSOL_116;1;0,3387;0,1739565;;;;
REPSOL;4,6;4;;REPSOL_116;1;0,3916;0,1739565;;;;
REPSOL;5,75;;;REPSOL_116;1;0,4445;0,1739565;;;;
REPSOL;6,9;;;REPSOL_116;1;0,4974;0,1739565;;;;
REPSOL;10,35;;;REPSOL_116;1;0,7161;0,1739565;;;;
REPSOL;13,8;;;REPSOL_116;1;0,8748;0,1739565;;;;
REPSOL;17,25;;;REPSOL_116;1;1,0335;0,1739565;;;;
REPSOL;20,7;;;REPSOL_116;1;1,1922;0,1739565;;;;
REPSOL;1,15;1;;REPSOL_117;1;0,2329;0,1699575;;;;
REPSOL;2,3;2;;REPSOL_117;1;0,2858;0,1699575;;;;
REPSOL;3,45;3;;REPSOL_117;1;0,3387;0,1699575;;;;
REPSOL;4,6;4;;REPSOL_117;1;0,3916;0,1699575;;;;
REPSOL;5,75;;;REPSOL_117;1;0,4445;0,1699575;;;;
REPSOL;6,9;;;REPSOL_117;1;0,4974;0,1699575;;;;
REPSOL;10,35;;;REPSOL_117;1;0,7161;0,1699575;;;;
REPSOL;13,8;;;REPSOL_117;1;0,8748;0,1699575;;;;
REPSOL;17,25;;;REPSOL_117;1;1,0335;0,1699575;;;;
REPSOL;20,7;;;REPSOL_117;1;1,1922;0,1699575;;;;
REPSOL;1,15;1;;REPSOL_118;1;0,2329;0,1699575;;;;
REPSOL;2,3;2;;REPSOL_118;1;0,2858;0,1699575;;;;
REPSOL;3,45;3;;REPSOL_118;1;0,3387;0,1699575;;;;
REPSOL;4,6;4;;REPSOL_118;1;0,3916;0,1699575;;;;
REPSOL;5,75;;;REPSOL_118;1;0,4445;0,1699575;;;;
REPSOL;6,9;;;REPSOL_118;1;0,4974;0,1699575;;;;
REPSOL;10,35;;;REPSOL_118;1;0,7161;0,1699575;;;;
REPSOL;13,8;;;REPSOL_118;1;0,8748;0,1699575;;;;
REPSOL;17,25;;;REPSOL_118;1;1,0335;0,1699575;;;;
REPSOL;20,7;;;REPSOL_118;1;1,1922;0,1699575;;;;
REPSOL;1,15;1;;REPSOL_119;1;0,2329;0,179955;;;;
REPSOL;2,3;2;;REPSOL_119;1;0,2858;0,179955;;;;
REPSOL;3,45;3;;REPSOL_119;1;0,3387;0,179955;;;;
REPSOL;4,6;4;;REPSOL_119;1;0,3916;0,179955;;;;
REPSOL;5,75;;;REPSOL_119;1;0,4445;0,179955;;;;
REPSOL;6,9;;;REPSOL_119;1;0,4974;0,179955;;;;
REPSOL;10,35;;;REPSOL_119;1;0,7161;0,179955;;;;
REPSOL;13,8;;;REPSOL_119;1;0,8748;0,179955;;;;
REPSOL;17,25;;;REPSOL_119;1;1,0335;0,179955;;;;
REPSOL;20,7;;;REPSOL_119;1;1,1922;0,179955;;;;
REPSOL;1,15;1;;REPSOL_12;1;0,2329;0,173456625;;;0,1746;0,0978756875
REPSOL;2,3;2;;REPSOL_12;1;0,2858;0,173456625;;;0,2087;0,0943258775
REPSOL;3,45;3;;REPSOL_12;1;0,3387;0,173456625;;;0,2627;0,09263512
REPSOL;4,6;4;;REPSOL_12;1;0,3916;0,173456625;;;0,3164;0,092390485
REPSOL;5,75;;;REPSOL_12;1;0,4445;0,173456625;;;;
REPSOL;6,9;;;REPSOL_12;1;0,4974;0,173456625;;;;
REPSOL;10,35;;;REPSOL_12;1;0,7161;0,173456625;;;;
REPSOL;13,8;;;REPSOL_12;1;0,8748;0,173456625;;;;
REPSOL;17,25;;;REPSOL_12;1;1,0335;0,173456625;;;;
REPSOL;20,7;;;REPSOL_12;1;1,1922;0,173456625;;;;
REPSOL;1,15;1;;REPSOL_120;1;0,2329;0,1859535;;;0,1746;0,103799
REPSOL;2,3;2;;REPSOL_120;1;0,2858;0,1859535;;;0,2087;0,10003436
REPSOL;3,45;3;;REPSOL_120;1;0,3387;0,1859535;;;0,2627;0,09824128
REPSOL;4,6;4;;REPSOL_120;1;0,3916;0,1859535;;;0,3164;0,09798184
REPSOL;5,75;;;REPSOL_120;1;0,4445;0,1859535;;;;
REPSOL;6,9;;;REPSOL_120;1;0,4974;0,1859535;;;;
REPSOL;10,35;;;REPSOL_120;1;0,7161;0,1859535;;;;
REPSOL;13,8;;;REPSOL_120;1;0,8748;0,1859535;;;;
REPSOL;17,25;;;REPSOL_120;1;1,0335;0,1859535;;;;
REPSOL;20,7;;;REPSOL_120;1;1,1922;0,1859535;;;;
REPSOL;1,15;1;;REPSOL_121;1;0,2329;0,175956;;;;
REPSOL;2,3;2;;REPSOL_121;1;0,2858;0,175956;;;;
REPSOL;3,45;3;;REPSOL_121;1;0,3387;0,175956;;;;
REPSOL;4,6;4;;REPSOL_121;1;0,3916;0,175956;;;;
REPSOL;5,75;;;REPSOL_121;1;0,4445;0,175956;;;;
REPSOL;6,9;;;REPSOL_121;1;0,4974;0,175956;;;;
REPSOL;10,35;;;REPSOL_121;1;0,7161;0,175956;;;;
REPSOL;13,8;;;REPSOL_121;1;0,8748;0,175956;;;;
REPSOL;17,25;;;REPSOL_121;1;1,0335;0,175956;;;;
REPSOL;20,7;;;REPSOL_121;1;1,1922;0,175956;;;;
REPSOL;1,15;1;;REPSOL_122;1;0,2329;0,179955;;;;
REPSOL;2,3;2;;REPSOL_122;1;0,2858;0,179955;;;;
REPSOL;3,45;3;;REPSOL_122;1;0,3387;0,179955;;;;
REPSOL;4,6;4;;REPSOL_122;1;0,3916;0,179955;;;;
REPSOL;5,75;;;REPSOL_122;1;0,4445;0,179955;;;;
REPSOL;6,9;;;REPSOL_122;1;0,4974;0,179955;;;;
REPSOL;10,35;;;REPSOL_122;1;0,7161;0,179955;;;;
REPSOL;13,8;;;REPSOL_122;1;0,8748;0,179955;;;;
REPSOL;17,25;;;REPSOL_122;1;1,0335;0,179955;;;;
REPSOL;20,7;;;REPSOL_122;1;1,1922;0,179955;;;;
REPSOL;1,15;1;;REPSOL_123;1;0,2329;0,1539615;;;;
REPSOL;2,3;2;;REPSOL_123;1;0,2858;0,1539615;;;;
